Cx ID,FB entry,ConstrName,Example,Pattern,Comment1,Comment2,Comment3,Source
15730,сидеть i3,99i3_сидеть барином,,Snom V барином,,,,APphras
15731,сидеть i4,99i4_сидеть сиднем,,Snom V сиднем,,,,APphras
15732,сидеть i5,99i5_сидеть за решеткой,,Snom V за + решеткой,,,,APphras
15733,сидеть i6,99i6_сидеть между двумя стульями/между двух стульев,,Snom V {между + двумя + стульями / между + двух + стульев},,,,APphras
15734,сидеть i7,99i7_сидеть в девках,,Snom V в + девках,,,,APphras
15735,сидеть i8,99i8_сидеть в дураках,,Snom V в + дураках,,,,APphras
15736,сидеть i9,99i9_сидеть в печенках у кого-л.,,Snom V в + печенках у + Sgen,,,,APphras
15749,склонить i1,99i1_склонить знамена/оружие,,Snom V {знамена / оружие} [перед + Sins],,,,APphras
15750,склонить i2,99i2_склонить кого-л. на свою сторону,,Snom V Sacc на + свою + сторону,,,,APphras
15751,склонить i3,99i3_склонить голову перед кем-л.,,Snom V голову перед + Sins,,,,APphras
15752,склонить i4,99i4_склонить колени перед кем-л.,,Snom V колени перед + Sins,,,,APphras
15753,скользить i1,99i1_скользить по поверхности,,Snom V по + поверхности,,,,APphras
15754,следить i1,99i1_следить за собой,,Snom V за + собой,,,,APphras
15755,следовать i1,99i1_как следует,,как следует CL,,,СВ нет,APphras
15756,слить i1,99i1_слить губы/уста в поцелуе,,Snom V {губы / уста} в + поцелуе,<книжн. или ирон.>,,,APphras
15757,слиться i1,99i1_губы слились в поцелуе,,губы слились в + поцелуе,,,,APphras
15758,сложить i1,99i1_сложить голову/кости,,Snom V {голову / кости},,,НВ нет,APphras
15759,сложить i2,99i2_сложить оружие,,Snom V оружие,,,,APphras
15760,сложить i3,99i3_сложить руки,,Snom V руки,<см. также 10>,,,APphras
15761,служить i1,99i1_служить кому-л. службу,,Snom V Sdat службу,,,СВ сослужить,APphras
15762,служить i2,99i2_служить на пользу [во вред] кому-л.,,Snom V {на + пользу / во + вред} Sdat,,,СВ послужить,APphras
15763,слушать i1,99i1_слушать во все уши,,Snom V во + все + уши,,,СВ нет,APphras
15764,слушать i2,99i2_слушать краем уха/одним ухом,,Snom V {краем + уха / одним + ухом},,,СВ нет,APphras
15765,слышать i1,99i1_слышать краем уха/одним ухом,,Snom V {краем + уха / одним + ухом},,,,APphras
15766,слышать i2,99i2_земли/нот под собой не слышать,,Snom {земли / ног} под + собой не V,,,,APphras
15767,сменить i1,99i1_сменить гнев на милость,,Snom V гнев на + милость,,,,APphras
15768,смотреть i1,99i1.1_того и смотри,,того и смотри CL,,,СВ нет,olesar
15777,смотреть i10,99i10_смотреть сверху вниз на кого-л.,,Snom V сверху вниз на + Sacc,,,СВ нет,APphras
15778,смотреть i11,99i11_смотреть снизу вверх на кого-л.,,Snom V снизу вверх на + Sacc,,,СВ нет,APphras
15779,смотреть i12,99i12_смотреть на что-л. сквозь розовые очки,,Snom V на + Sacc сквозь + розовые + очки,,,СВ нет,APphras
15780,смотреть i13,99i13_смотреть на что-л. сквозь пальцы,,Snom V на + Sacc сквозь + пальцы,,,СВ посмотреть,APphras
15781,смотреть i14,99i14_смотреть на что-л. сквозь призму чего-л.,,Snom V на + Sacc сквозь + призму + Sgen,,,СВ нет,APphras
15782,смотреть i15,99i15_смотреть на что-л. одним глазом,,Snom V на + Sacc одним + глазом,,,СВ нет,APphras
15783,смотреть i16,99i16_как/будто/словно в воду смотрел,,Snom {как / будто / словно} в + воду смотрел,,,СВ нет,APphras
15784,смотреть i17,99i17_смотреть не на что,,Snom V не на + что,,,СВ посмотреть,APphras
15785,смотреть i18,99i18_смотреть на кого-что-л. не хочется,,V на + Sacc не хочется,,,СВ нет,APphras
15786,смотреть i19,99i19_ни на что не смотрел бы,,Snom ни на + что не смотрел бы,,,СВ нет,APphras
15769,смотреть i2,99i2_смотреть в оба (глаза),,Snom V в + оба + [глаза],,,СВ нет,APphras
15787,смотреть i20,99i20_глаза бы (мои) не смотрели на кого-что-л.,,глаза бы [мои] не смотрели на + Sacc,,,СВ нет,APphras
16934,смотреть i21,"99i21_ты не смотри, что я мал","ты не смотри, что я мал",SPROnom не Vimper что + CL,"СВ 1sg: и не посмотрю, что ты мал",,СВ посмотреть; СВ 1sg,olesar
15770,смотреть i3,99i3_смотреть во все глаза,,Snom V во + все + глаза,,,СВ нет,APphras
15771,смотреть i4,99i4_смотреть в корень,,Snom V в + корень,,,СВ редк. посмотреть,APphras
15772,смотреть i5,99i5_смотреть в могилу,,Snom V в + могилу,,,СВ нет,APphras
15773,смотреть i6,99i6_смотреть в одну точку,,Snom V в + одну + точку,,,СВ нет,APphras
15774,смотреть i7,99i7_смотреть в зубы коню/лошади,,Snom V в + зубы {коню / лошади},,,СВ нет,APphras
15775,смотреть i8,99i8_смотреть в рот кому-л.,,Snom V в + рот Sdat,,,СВ нет,APphras
15776,смотреть i9,99i9_смотреть косо на кого-что-л.,,Snom V косо на + Sacc,,,СВ нет,APphras
15788,снести i1,99i1_не сносить кому-л. головы,,не _Vinf_ Sdat головы,,,СВ редк.,APphras
15789,сниться i1,99i1_что-л. (и во сне) не снилось кому-л.,,"[и во + сне] не снилось Sdat, что + CL",,,преим. НВ,APphras
16685,сниться i2,99i2_покой нам только снится.,Снился хлеб.,покой нам только V,факульт. [и вечный бой],,СВ нет,olesar
15790,снять i1,99i1_снять личину/маску (кого-л),,Snom V {личину / маску} [-> Sgen],,,,APphras
15799,снять i10,99i10_как рукой сняло,,как рукой сняло CL,,,,APphras
15791,снять i2,99i2_снять голову с кого-л.,,Snom V голову с + Sacc,,,,APphras
15792,снять i3,99i3_снять допрос / показания с кого-л.,,Snom V {допрос / показания} с + Sacc,<спец.>,,,APphras
15793,снять i4,99i4_снять кого-л. с учета,,Snom V Sacc с + учета,,,,APphras
15794,снять i5,99i5_снять пенки с чего-л.,,Snom V пенки с + Sgen,,,,APphras
15795,снять i6,99i6_снять покров(ы) с чего-л.,,Snom V {покров / покровы} с + Sgen,,,,APphras
15796,снять i7,99i7_снять сливки с чего-л.,,Snom V сливки с + Sgen,,,,APphras
15797,снять i8,99i8_снять что-л. со сберкнижки / счета,,Snom V Sacc {со + сберкнижки / со + счета},"(деньги, сумму)",,,APphras
15798,снять i9,99i9_снять швы с чего-л.,,Snom V швы с + Sgen,(с раны и т.п.),,,APphras
15800,собрать i1,99i1_собрать тело для прыжка / броска,,Snom V тело {для + прыжка / для + броска},,,,APphras
15801,собрать i2,99i2_костей не соберешь,,костей не соберешь CL,,,НВ нет,APphras
15802,совать i1,99i1_совать голову в петлю,,Snom V голову в + петлю,,,преим. НВ,APphras
15803,совать i2,99i2_совать свой нос в чужие/не в свои дела,,Snom V свой + нос {в + чужие / не в + свои} + дела,,,преим. НВ,APphras
15804,совать i3,99i3_совать что-л. под нос кому-л.,,Snom V Sacc под + нос Sdat,,,,APphras
17665,совать i4,99i4_совать кому-л. палки в колеса,Зачем вы суете ему палки в колеса?,Snom V палки в + колеса Sdat,-,,СВ нет,olesar
17667,совать i5,99i5_совать милиции на лапу,совать милиции на лапу,Snom V Sdat на + лапу,(c опущением прямого объекта),,СВ сунуть,olesar
15805,сойти i1,99i1_сойти с рельсов,,Snom V с + рельсов,<см. также 5>,,,APphras
15806,сойти i2,99i2_сойти с повестки дня,,Snom V с + повестки + дня,,,,APphras
15807,сойти i3,99i3_сойти со сцены,,Snom V со + сцены,,,,APphras
15808,сойти i4,99i4_сойти с ума,,Snom V с + ума,,,,APphras
15809,сойти i5,99i5_сойти в могилу,,Snom V в + могилу,,,,APphras
15810,сойти i6,99i6_сойти на нет,,Snom V на + нет,,,,APphras
15811,сойти i7,99i7_сойти с рук кому-л.,,Snom V с + рук Sdat,,,,APphras
15812,сойти i8,99i8_сойти с неба на землю,,Snom V с + неба на + землю,,,,APphras
15813,сойтись i1,99i1_[не] сойтись характерами,,Snom [не] V характерами,,,,APphras
15814,сойтись i2,99i2_[не] сойтись в цене с кем-л.,,Snom [не] V в + цене с + Sins,,,,APphras
15815,сойтись i3,99i3_чьи-л. пути/дороги сошлись,,APROnom {пути / дороги} сошлись,,,,APphras
15816,сойтись i4,99i4_свет клином на чем-л. не сошелся,,свет клином на + Sloc не сошелся,,,,APphras
15817,сойтись i5,99i5_у кого-л. концы с концами не сходятся,,у + Sgen концы с + концами не сходятся,,,СВ нет,APphras
16745,соответствовать i1,99i1_Сказанное не соответствует действительности.,Сказанное не соответствует действительности.,Snom V {действительности / реальности / истине},-,,СВ нет,olesar
15818,сорвать i1,99i1_сорвать банк,,Snom V банк,,,,APphras
15819,сорвать i2,99i2_сорвать завесу/покров чего-л. с чего-л.,,Snom V {завесу / покров} -> Sgen с + Sgen,,,,APphras
15820,сорвать i3,99i3_сорвать маску с кого-л.,,Snom V маску с + Sgen,,,,APphras
15821,сорвать i4,99i4_сорвать сердце на ком-чем-л.,,Snom V сердце на + Sloc,,,,APphras
15822,сорваться i1,99i1_словно с цепи сорвался,,Snom словно с + цепи сорвался,,,,APphras
15823,составить i1,99i1_составить мнение [представление],"Первая серия меня затянула, две последующие я не понял, а остальные я смотрел через силу просто для того, чтобы составить однозначное мнение о сериале.",Snom V {мнение / представление} [{о + Sloc / по + Sdat}],,,,olesar
15824,составить i2,99i2_составить чье-л. счастье,,Snom V APROacc + счастье,,,,APphras
15825,составить i3,99i3_составить себе имя,,Snom V себе имя,,,,APphras
15826,составить i4,99i4_составить кому-л. компанию,,Snom V Sdat компанию,,,,APphras
15827,составить i5,99i5_составить кому-л. партию,,Snom V Sdat партию,,,,APphras
15828,составить i6,99i6_составить кому-л. выгодную/хорошую партию,,Snom V Sdat {выгодную / хорошую} + партию,,,,APphras
15829,составить i7,99i7_это не составит труда,,это не составит труда,,,,APphras
15830,сохранить i1,99i1_сохрани господи/боже сохрани!,,{господи / боже} сохрани!,,,СВ нет,APphras
15831,сочетать i1,99i1_сочетать приятное с полезным,,Snom V приятное с + полезным,,,,APphras
15832,спасти i1,99i1_спасти (свою) душу,,Snom V [свою] + душу,,,,APphras
15833,спасти i2,99i2_спасти положение,,Snom V положение,,,,APphras
15834,спать i1,99i1_спать без задних ног,,Snom V без + задних + ног,,,,APphras
15835,спать i2,99i2_спать сном праведника,,Snom V сном + праведника,,,,APphras
15836,спать i3,99i3_спать вечным/могильным/последним сном,,Snom V {вечным / могильным / последним} + сном,,,,APphras
15837,спать i4,99i4_чьи-л. лавры не дают кому-л. спать,,APROnom + лавры не дают Sdat V,,,,APphras
15838,списать i1,99i1_списать кого-л. на берег,,Snom V Sacc на + берег,,,,APphras
15839,спустить i1,99i1_спустить петлю,,Snom V петлю,,,,APphras
15840,спустить i2,99i2_не спускать взгляда/взора/глаз с когочего-л.,,Snom не V {взгляда / взора / глаз} с + Sgen,,,преим. НВ,APphras
15841,спустить i3,99i3_спустить кого-л. с лестницы,,Snom V Sacc с + лестницы,,,,APphras
15842,спустить i4,99i4_спустить что-л. со стапелей,,Snom V Sacc со + стапелей,(судно),,,APphras
15843,спустить i5,99i5_спустить шкуру с кого-л.,,Snom V шкуру с + Sgen,,,,APphras
15844,спустить i6,99i6_спустить что-л. на воду,,Snom V Sacc на + воду,(судно),,,APphras
15845,спустить i7,99i7_спустить поезд под откос,,Snom V поезд под + откос,,,,APphras
15846,спустить i8,99i8_спустя рукава делать что-л.,,спустя рукава CL,,,НВ нет,APphras
15847,спуститься i1,99i1_спуститься с облаков,,Snom V с + облаков [на + землю],,,,APphras
15848,ставить i1,99i1_ставить рекорд,,Snom V рекорд,,,,APphras
15857,ставить i10,99i10_ставить всякое лыко в строку,,Snom V всякое + лыко в + строку,,,преим. НВ,APphras
15858,ставить i11,99i11_ставить что-л. в связь (с чем-л.),,Snom V Sacc в + связь [с + Sins],,,,APphras
15859,ставить i12,99i12_ставить кого-л. в угол,,Snom V Sacc в + угол,,,,APphras
15860,ставить i13,99i13_ни во что/ни в грош не ставить когочто-л.,,Snom {ни во + что / ни в + грош} не V Sacc,,,СВ нет,APphras
15861,ставить i14,99i14_ставить что-л. на карту/на кон,,Snom V Sacc {на + карту / на + кон},,,,APphras
15862,ставить i15,99i15_ставить кого-л. на колени,,Snom V Sacc на + колени,<см. также 1>,,,APphras
15863,ставить i16,99i16_ставить кого-л. на свое место,,Snom V Sacc на + свое + место,,,,APphras
15864,ставить i17,99i17_ставить что-л. на свои места,,Snom V Sacc на + свои + места,,,,APphras
15865,ставить i18,99i18_ставить себя на чье-л. место,,Snom V себя на + Aacc + место,,,,APphras
15866,ставить i19,99i19_ставить кого-л. на ноги,,Snom V Sacc на + ноги,<см. также 1>,,,APphras
15849,ставить i2,99i2_ставить часы,,Snom V часы,,,,APphras
15867,ставить i20,99i20_ставить кого-л. под ружье,,Snom V Sacc под + ружье,,,,APphras
15868,ставить i21,99i21_ставить вопрос ребром,,Snom V вопрос ребром,,,,APphras
15869,ставить i22,99i22_ставить знак равенства между кем-чем-л.,,Snom V знак + равенства между + Sins [и Sins],(мн.),,СВ поставить,olesar
15870,ставить i23,99i23_ставить точки над i,,Snom V [все] + точки над + i,,,,APphras
15871,ставить i24,99i24_ставить кого-л. перед (совершившимся) фактом,,Snom V Sgen перед + [совершившимся] + фактом,,,,APphras
15872,ставить i25,99i25_ставить крест на ком-чем-л.,,Snom V [жирный] + крест на + Sloc,,,,APphras
15873,ставить i26,99i26_ставить точку на чем-л.,,Snom V [{жирную / последнюю}] + точку на + Sloc,,,,APphras
15874,ставить i27,99i27_ставить что-л. с ног на голову,,Snom V Sacc с + ног на + голову,,,,APphras
15875,ставить i28,99i28_ставить что-л. в вину кому-л.,,Snom V Sacc в + вину Sdat,,,,APphras
15876,ставить i29,99i29_ставить кого-л. в пример кому-л.,,Snom V Sacc в + пример Sdat,,,,APphras
15850,ставить i3,99i3_ставить бутылку кому-л.,,Snom V бутылку Sdat,,,,APphras
15877,ставить i30,99i30_ставить что-л. на вид кому-л.,,Snom V Sacc на + вид Sdat,,,,APphras
15878,ставить i31,99i31_ставить кого-л. на одну доску с кем-л.,,Snom V Sacc на + одну + доску с + Sins,,,,APphras
15879,ставить i32,99i32_ставить себе за правило делать что-л.,,Snom V себе за + правило Vinf,,,,APphras
15851,ставить i4,99i4_ставить диагноз кому-л.,,Snom V диагноз Sdat,,,,APphras
15852,ставить i5,99i5_ставить подножку кому-л.,,Snom V подножку Sdat,,,,APphras
15853,ставить i6,99i6_ставить угощение кому-л.,,Snom V угощение Sdat,,,,APphras
15854,ставить i7,99i7_ставить кого-л. к стенке,,Snom V Sacc к + стенке,,,,APphras
15855,ставить i8,99i8_ставить кого-л. к позорному столбу,,Snom V Sacc к + позорному + столбу,,,,APphras
15856,ставить i9,99i9_ставить что-л. во главу угла,,Snom V Sacc во + главу + угла,,,,APphras
13787,ставить lf 41,99i41lf_ставить под подозрение,,Snom V под + подозрение Sacc,,lf,СВ поставить,olesar
9937,ставить lf i33,99i33lf_Ваши требования ставят под угрозу выполнение планов.,Ваши требования ставят под угрозу [под удар] выполнение планов. Это ставит под сомнение [под вопрос] возможность завершения работы в текущем году.,Snom V Sacc под + Sacc,ЛФ,lf,СВ поставить,olesar
13780,ставить lf i34,99i34lf_ставить под вопрос,,Snom V под + вопрос Sacc,,,СВ поставить,olesar
13781,ставить lf i35,99i35lf_ставить под гарантию,,Snom V под + гарантию Sacc,,,СВ поставить,olesar
13782,ставить lf i36,99i36lf_ставить под защиту,,Snom V под + защиту Sacc,,lf,СВ поставить,olesar
13783,ставить lf i37,99i37lf_ставить под контроль,,Snom V под + контроль Sacc,,lf,СВ поставить,olesar
13784,ставить lf i38,99i38lf_ставить под надзор,,Snom V под + надзор Sacc,,lf,СВ поставить,olesar
13785,ставить lf i39,99i39lf_ставить под начало,,Snom V под + начало Sacc,,lf,СВ поставить,olesar
13786,ставить lf i40,99i40lf_ставить под охрану,,Snom V под + охрану Sacc,LF,lf,СВ поставить,olesar
13788,ставить lf i42,99i42lf_ставить под ружье,,Snom V под + ружье Sacc,LF,lf,СВ поставить,olesar
13789,ставить lf i43,99i43lf_ставить под сомнение,,Snom V под + сомнение Sacc,LF,lf,СВ поставить,olesar
13790,ставить lf i44,99i44lf_ставить под угрозу,,Snom V под + угрозу Sacc,LF,lf,СВ поставить,olesar
13791,ставить lf i45,99i45lf_ставить под удар,,Snom V под + удар Sacc,LF,lf,СВ поставить,olesar
17863,становиться 99i1,99i1_тайное становится явным,тайное всегда становится явным,тайное становиться явным,-,,СВ стать,mbelova
15880,стать1 i1,99i1_стать у власти,,Snom V у + власти,,,,APphras
15889,стать1 i10,99i10_стать на лед,,Snom V на + лед,,,,APphras
15890,стать1 i11,99i11_стать на лыжи,,Snom V на + лыжи,,,,APphras
15891,стать1 i12,99i12_стать на ноги,,Snom V на + ноги,<см. также 1>,,,APphras
15892,стать1 i13,99i13_стать на очередь,,Snom V на + очередь,,,,APphras
15893,стать1 i14,99i14_стать на попа,,Snom V на + попа,,,,APphras
15894,стать1 i15,99i15_стать на путь чего-л.,,Snom V на + путь -> Sgen,,,,APphras
15895,стать1 i16,99i16_стать на какую-л. точку зрения,,"Snom V на + Aacc + точку + зрения [, что + CL]",,,,APphras
15896,стать1 i17,99i17_стать на учет,,Snom V на + учет,,,,APphras
15897,стать1 i18,99i18_стать на якорь,,Snom V на + якорь,,,,APphras
15898,стать1 i19,99i19_стать под знамя чего-л.,,Snom V под + знамя -> Sgen,,,,APphras
15881,стать1 i2,99i2_стать во главе чего-л.,,Snom V во + главе -> Sgen,,,,APphras
15899,стать1 i20,99i20_стать под ружье,,Snom V под + ружье,,,,APphras
15900,стать1 i21,99i21_стать между кем-л.,,Snom V между + Sins,<мн.>,,,APphras
15901,стать1 i22,99i22_стать поперек горла кому-л.,,Snom V поперек + горла Sdat,,,,APphras
15902,стать1 i23,99i23_стать поперек дороги/пути кому-л.,,Snom V {поперек + дороги / поперек + пути} Sdat,,,,APphras
15903,стать1 i24,99i24_стать в копеечку кому-л.,,Snom V в + копеечку Sdat,,,,APphras
15904,стать1 i25,99i25_стать на квартиру к кому-л.,,Snom V на + квартиру к + Sdat,,,,APphras
15905,стать1 i26,99i26_стать на колени перед кем-л.,,Snom V на + колени перед + Sins,<см. также 1>,,,APphras
15906,стать1 i27,99i27_стать на одну доску с кем-л.,,Snom V на + одну + доску с + Sins,,,,APphras
15907,стать1 i28,"99i28_стал вопрос, где [когда, ...]",,"стал вопрос, Rel + CL",,,НВ нет,APphras
15908,стать1 i29,99i29_во что бы то ни стало,,во + что бы то ни стало CL,,,НВ нет,APphras
15882,стать1 i3,99i3_стать в позу,,Snom V в + позу,<см. также 1>,,,APphras
15909,стать1 i30,99i30_волосы стали дыбом,,волосы стали дыбом,,,,APphras
15910,стать1 i31,99i31_вопрос стал ребром,,вопрос стал ребром,,,преим. СВ,APphras
15911,стать1 i32,99i32_дело стало за кем-чем-л.,,дело стало за + Sins CL,,,преим. СВ,APphras
15912,стать1 i33,"99i33_ни стать, ни сесть не может / умеет",,"Snom ни _Vinf_, ни сесть не {мочь / уметь}",,,НВ нет,APphras
15883,стать1 i4,99i4_стать в ружье,,Snom V в + ружье,,,,APphras
15884,стать1 i5,99i5_стать в строй,,Snom V в + строй,,,,APphras
15885,стать1 i6,99i6_стать в тупик,,Snom V в + тупик,,,,APphras
15886,стать1 i7,99i7_стать за правду,,Snom V за + правду,,,преим. СВ,APphras
15887,стать1 i8,99i8_стать на голову,,Snom V на + голову,<см. также 1>,,,APphras
15888,стать1 i9,99i9_стать на дыбы,,Snom V на + дыбы,<см. также 1>,,,APphras
15913,стать2 i1,99i1_стало быть,,стало быть CL,,,НВ нет,APphras
15914,стереть i1,99i1_стереть что-л. с лица земли,,Snom V Sacc с + лица + земли,,,,APphras
15915,стиснуть i1,99i1_стиснув зубы,,Snom стиснув зубы V,<см. также 3>,,НВ нет,APphras
15916,стоить i1,99i1_игра не стоит свеч,,игра не стоит свеч,,,,APphras
15917,стоить i2,99i2_овчинка виделки не стоит,,овчинка выделки не стоит,,,,APphras
15918,стоить i3,99i3_выеденного яйца не стоит что-л.,,Snom выеденного + яйца не стоит,,,,APphras
15919,стоить i4,99i4_гроша медного/ломаного не стоит что-л.,,Snom гроша + {медного / ломаного} не стоит,,,,APphras
15920,стоить i5,99i5_кто-л. мизинца чьего-л. не стоит,,Snom APROgen + мизинца не стоит,,,,APphras
15921,столкнуться i1,99i1_столкнуться на узенькой дорожке,,Snom V на + узенькой + дорожке,,,,APphras
15922,стоять i1,99i1_стоять насмерть,,Snom V насмерть,,,,APphras
15931,стоять i10,99i10_стоять на плохой дороге/на плохом пути,,Snom V {на + плохой + дороге / на + плохом + пути},,,,APphras
15932,стоять i11,99i11_стоять на карте,,Snom V на + карте,,,,APphras
15933,стоять i12,99i12_стоять на месте,,Snom V на + месте,,,,APphras
15934,стоять i13,99i13_стоять на (собственных) ногах,,Snom V на + [собственных] + ногах,,,,APphras
15935,стоять i14,99i14_не [едва] стоять на ногах,,Snom {не / едва} V на + ногах,,,,APphras
15936,стоять i15,99i15_стоять на очереди,,Snom V на + очереди,,,,APphras
15937,стоять i16,99i16_стоять на твердой почве,,Snom V на + твердой + почве,,,,APphras
15938,стоять i17,99i17_стоять на приколе,,Snom V на + приколе,,,,APphras
15939,стоять i18,99i18_стоять на распутье,,Snom V на + распутье,,,,APphras
15940,стоять i19,99i19_стоять на какой-л. точке зрения,,"Snom V на + Aloc + точке + зрения [, что + CL]",,,,APphras
15923,стоять i2,99i2_стоять у ворот/у порога/на пороге чего-л.,,Snom V {у + ворот / у + порога / на пороге} [-> Sgen],,,,APphras
15941,стоять i20,99i20_стоять на якоре,,Snom V на + якоре,,,,APphras
15942,стоять i21,99i21_стоять выше / ниже кого-л. в чем-л.,,Snom V {выше / ниже} Sacc в + Sloc,,,,APphras
16970,стоять i21.2,99i21.2_Пушкин стоит выше Лермонтова.,Пушкин стоит выше Лермонтова.,Snom V {выше / ниже} Sacc,-,,СВ нет,olesar
16971,стоять i21.3,99i21.3_Эти суждения не стоят на уровне современных знаний.,Эти суждения не стоят на уровне современных знаний.,Snom V на + уровне + Sgen,-,,СВ нет,olesar
15943,стоять i22,99i22_стоять поперек горла у кого-л.,,Snom V поперек + горла у + Sgen,,,,APphras
15944,стоять i23,99i23_стоять поперек дороги кому-л.,,Snom V поперек + дороги Sdat,,,,APphras
15945,стоять i24,99i24_стоять одной ногой в могиле/в гробу,,Snom V одной + ногой {в + могиле / в + гробу},,,,APphras
15946,стоять i25,99i25_стоять твердой ногой где-л.,,Snom V твердой + ногой {ADV / PRгде + Sx},,,,APphras
15947,стоять i26,99i26_стоять на коленях перед кем-л.,,Snom V на + коленях перед + Sins,,,,APphras
15948,стоять i27,99i27_стоять на задних лапках перед кем-л.,,Snom V на + задних + лапках перед + Sins,,,,APphras
15949,стоять i28,99i28_стоять на одной доске с кем-л.,,Snom V на + одной + доске с + Sins,,,,APphras
15950,стоять i29,99i29_стоять на равной ноге с кем-л.,,Snom V на + равной + ноге с + Sins,,,,APphras
15924,стоять i3,99i3_стоять за кем-л./за чьей-л. спиной,,Snom V {за + Sins / за + APROins + спиной},,,,APphras
15951,стоять i30,99i30_вопрос стоит как-л.,,вопрос стоит ADV,,,,APphras
15952,стоять i31,99i31_вопрос стоит ребром,,вопрос стоит ребром,,,,APphras
15953,стоять i32,99i32_слезы / рыдания стоят у кого-л. в горле,,{слезы / рыдания} стоят у + Sgen в + горле,,,,APphras
15954,стоять i33,99i33_на чем свет стоит ругать/бранить,,Snom на + чем свет V {ругать / бранить} Sacc,,,,APphras
16973,стоять i34.1,99i34.1_Перед нами стоит задача / вопрос разоружения.,Перед нами стоит задача / вопрос разоружения.,Snom V {ADV / PRгде + Sx},-,,СВ нет,olesar
16974,стоять i34.2,99i34.2_стоит задача / вопрос,Решение стоящих вопросов.,Snom V,-,,СВ нет,olesar
16975,стоять i35,99i35_Мы стоим на страже мира.,Мы стоим на страже мира.,Snom V на + страже + Sgen,-,,СВ нет,olesar
16978,стоять i36,"99i36_Он посетовал, что я стою далеко от организации.","Он посетовал, что я стою далеко от организации.",Snom V {близко + к + Sdat / далеко + от + Sgen},ср. близок / далек от кого-л.,,СВ нет,olesar
15925,стоять i4,99i4_стоять над кем-л./над чьей-л. душой,,Snom V {над + Sins / над + APROins + душой},,,,APphras
15926,стоять i5,99i5_стоять под ружьем,,Snom V под + ружьем,,,,APphras
15927,стоять i6,99i6_стоять во главе чего-л.,,Snom V во + главе -> Sgen,,,,APphras
15928,стоять i7,99i7_стоять на голове,,Snom V на + голове,,,,APphras
15929,стоять i8,99i8_стоять на чьей-л. дороге/на чьем-л. пути,,Snom V {на + APROloc + дороге / на + APROloc + пути},,,,APphras
15930,стоять i9,99i9_стоять на верной дороге/на верном пути,,Snom V {на + верной + дороге / на + верном + пути},,,,APphras
15955,стрелять i1,99i1_стрелять глазами,,Snom V глазами,,,СВ стрельнуть,APphras
15956,стрелять i2,99i2_стрелять из пушки по воробьям,,Snom V из + пушки по + воробьям,,,СВ нет,APphras
15957,стричь i1,99i1_стричь купоны,,Snom V купоны,,,СВ нет,APphras
15958,стричь i2,99i2_стричь ушами,,Snom V ушами,,,СВ нет,APphras
15959,стричь i3,99i3_стричь всех под одну гребенку,,Snom V всех под + одну + гребенку,,,преим. НВ,APphras
15960,строить i1,99i1_строить воздушные замки,,Snom V воздушные + замки,,,СВ построить,APphras
15961,строить i2,99i2_строить из себя кого-л.,,Snom V из + себя Sacc,,,СВ нет,APphras
15962,строить i3,99i3_строить глазки кому-л.,,Snom V глазки Sdat,,,СВ состроить,APphras
15963,строить i4,99i4_строить гримасы / рожу кому-л.,,Snom V {гримасы / рожу} Sdat,,,СВ состроить,APphras
15964,строить i5,99i5_строить каверзы / козни кому-л.,,Snom V {каверзы / козни} Sdat,,,СВ нет,APphras
15965,строить i6,99i6_строить куры кому-л.,,Snom V куры Sdat,,,СВ нет,APphras
15966,строить i7,99i7_строить что-л. на песке,,Snom V Sacc на + песке,,,СВ построить,APphras
15967,схватить i1,99i1_схватить кого-л. за бока,,Snom V Sacc за + бока,,,,APphras
15968,схватить i2,99i2_схватить кого-л. за горло,,Snom V Sacc за + горло,,,,APphras
16872,считать 5.13i,"5.13_Его, считай, не тронули.","Его, считай, не тронули.","Vimper, CL","Vimper, обычно sg",,СВ нет,olesar
16873,считать 5.14i,5.14_Не сочтите за труд позвонить в бухгалтерию.,Не сочтите за труд позвонить в бухгалтерию.,Snom V Vinf за + Sacc,-,,"СВ счесть, посчитать",olesar
15969,считать i1,99i1_считать ворон/галок,,Snom V {ворон / галок},,,СВ нет,APphras
15970,считать i2,99i2_дни его сочтены,,дни + его сочтены,,,НВ нет,APphras
12939,сыпать i1,i1_Не сыпь мне соль на рану.,Не сыпь мне соль на рану.,Snom V Sdat Sacc {в + Sacc / на + Sacc},-,,СВ нет,olesar
15971,сыпаться i1,99i1_искры сыплются из чьих-л. Глаз,,искры сыплются из + APROgen + глаз,,,,APphras
15972,сыпаться i2,99i2_песок сыплется из кого-л.,,песок сыплется [из + Sgen],,,,APphras
17834,так и не очень i1,"99i1_как A, так и не очень","Как хорошие, так и не очень. Здесь учат как продвинутых, так и не очень.","как {S / A}, так и не очень",-,,-,olesar
15973,танцевать i1,99i1_танцевать от печки,,Snom V от + печки,,,преим. НВ,APphras
15974,таскать i1,99i1_едва/еле ноги таскать,,Snom {едва / еле} ноги V,,,,APphras
15975,таскать i2,99i2_таскать кому-л./для кого-л. каштаны из огня,,Snom V Sdat / для + Sacc каштаны из + огня,,,,APphras
18117,таскать i3,99i3_На тебе мешки таскать можно!,На тебе мешки таскать можно,_V_ [можно] на + Sloc мешки,-,,СВ нет,olesar
